CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN,NUM_SERVICES,AVG_CHARGE_PER_MONTH,IS_LONG_TENURE
C006085,Male,65,DE,52,Month-to-month,1,1,0,50.87,2622.24,1,2,E-banking,1,2,50.42769231,1
C006086,Female,23,GR,29,Two year,1,1,0,28.58,857.51,1,1,Credit card,1,2,29.56931034,1
C006087,Female,32,GR,40,One year,1,1,1,52.45,2086.09,0,1,Credit card,0,3,52.15225,1
C006088,Male,32,GR,71,Two year,1,0,0,20.88,1415.33,1,2,Credit card,0,1,19.93422535,1
C006089,Male,51,GR,8,Two year,1,1,1,42.78,307.17,0,0,Credit card,1,3,38.39625,0
C006090,Female,33,GR,35,Month-to-month,0,0,0,23.02,777.73,0,2,Cash,1,0,22.22085714,1
C006091,Female,37,DE,16,Month-to-month,1,1,0,38.94,663.21,0,1,E-banking,1,2,41.450625,0
C006092,Female,61,FR,18,One year,1,1,0,37.73,675.37,1,1,Credit card,0,2,37.52055556,0
C006093,Male,59,UK,59,One year,0,0,1,18.38,1075.46,0,1,Credit card,1,1,18.22813559,1
C006094,Male,63,UK,34,Month-to-month,1,0,1,36.25,1229.72,1,2,Bank transfer,1,2,36.16823529,1
C006095,Male,51,GR,4,Month-to-month,0,1,0,35.19,117.41,1,1,Credit card,1,1,29.3525,0
C006096,Male,81,GR,69,One year,0,1,1,25.96,1779.24,0,1,Credit card,0,2,25.78608696,1
C006097,Female,46,FR,65,Month-to-month,1,0,0,26.55,1229.72,2,2,Bank transfer,1,1,18.91876923,1
C006098,Male,51,GR,61,Two year,1,1,0,41.69,2541.34,0,0,Cash,0,2,41.66131148,1
C006099,Male,26,FR,46,One year,1,1,0,47.47,2193.6,0,1,Credit card,1,2,47.68695652,1
C006100,Male,42,DE,21,Month-to-month,1,0,1,38.78,830.82,0,2,Credit card,0,2,39.56285714,0
C006101,Female,59,FR,38,Month-to-month,1,1,0,48.89,1832.98,0,1,Credit card,1,2,48.23631579,1
C006102,Female,63,GR,60,One year,1,1,1,62.24,3678.29,1,2,Credit card,0,3,61.30483333,1
C006103,Male,76,GR,36,One year,1,1,1,51.16,1853.65,1,2,Credit card,0,3,51.49027778,1
C006104,Male,38,ES,6,One year,1,1,1,51.08,250.93,0,0,Bank transfer,0,3,41.82166667,0
C006105,Female,39,FR,39,One year,1,1,0,28.7,1129.1,0,1,Credit card,0,2,28.95128205,1
C006106,Female,46,GR,29,One year,1,1,1,33.84,1003.37,0,1,Bank transfer,0,3,34.59896552,1
C006107,Female,80,IT,27,Month-to-month,0,1,0,25.26,715.76,0,2,Bank transfer,1,1,26.50962963,1
C006109,Female,81,GR,9,Month-to-month,1,1,1,43.91,1229.72,0,1,Bank transfer,0,3,136.6355556,0
C006110,Female,57,UK,24,Month-to-month,1,1,1,44.41,1024.11,0,1,E-banking,0,3,42.67125,1
C006111,Female,18,ES,63,Month-to-month,1,1,0,37.5,2406.08,1,2,Credit card,0,2,38.19174603,1
C006113,Male,79,DE,30,Month-to-month,1,0,1,44.07,1323.2,0,1,Cash,0,2,44.10666667,1
C006114,Male,71,GR,58,One year,1,1,1,48.88,2839.99,0,0,Credit card,0,3,48.96534483,1
C006115,Male,51,UK,40,Month-to-month,1,1,1,54.28,2211.74,0,1,Cash,1,3,55.2935,1
C006116,Male,63,GR,68,Two year,1,1,0,33.57,2249.73,1,1,Credit card,0,2,33.08426471,1
C006117,Male,22,DE,32,One year,1,1,0,47.8,1593.59,0,1,Credit card,0,2,49.7996875,1
C006118,Male,39,DE,65,Month-to-month,1,1,0,44.12,2803.2,1,1,E-banking,0,2,43.12615385,1
C006119,Female,70,GR,34,Month-to-month,1,0,0,26.13,886.03,1,2,Bank transfer,0,1,26.05970588,1
C006120,Female,49,DE,31,Month-to-month,0,1,0,31.39,990.2,3,3,Cash,1,1,31.94193548,1
C006121,Male,51,DE,59,Month-to-month,1,1,1,29.67,1781.58,0,2,Credit card,1,3,30.19627119,1
C006122,Male,27,ES,37,Month-to-month,1,0,1,36.51,906.35,0,1,E-banking,1,2,24.49594595,1
C006123,Female,56,UK,22,Month-to-month,0,0,0,28.16,560.39,0,0,E-banking,1,0,25.47227273,0
C006124,Female,48,GR,34,Month-to-month,1,1,1,35.97,1262.25,1,2,E-banking,0,3,37.125,1
C006125,Female,29,GR,13,Month-to-month,1,1,1,54.08,710.35,0,0,Cash,0,3,54.64230769,0
C006126,Male,55,GR,55,Month-to-month,1,1,0,43.81,2352.46,0,0,Bank transfer,1,2,42.772,1
C006127,Female,84,GR,8,Two year,1,1,1,56.56,437.19,0,1,Bank transfer,0,3,54.64875,0
C006128,Male,83,UK,62,Month-to-month,1,1,1,44.36,2728.35,0,0,Cash,0,3,44.00564516,1
C006129,Male,69,IT,22,Month-to-month,0,1,0,35.95,713.47,0,0,Credit card,1,1,32.43045455,0
C006130,Female,22,UK,56,Month-to-month,1,1,0,39.41,2196.13,0,0,Bank transfer,0,2,39.21660714,1
C006131,Female,28,UK,21,Month-to-month,1,1,0,36.96,770.72,0,2,Cash,1,2,36.70095238,0
C006132,Male,42,DE,49,One year,0,0,0,17.8,864.5,0,0,Credit card,1,0,17.64285714,1
C006133,Female,52,GR,6,Month-to-month,1,1,1,43.26,309.68,0,1,Cash,0,3,51.61333333,0
C006134,Female,52,IT,35,Month-to-month,1,1,0,47.64,1694.64,0,4,Bank transfer,1,2,48.41828571,1
C006135,Male,39,IT,27,One year,1,1,1,47.88,1313.52,0,0,E-banking,0,3,48.64888889,1
C006136,Female,54,DE,40,Month-to-month,1,1,1,46.35,1860.13,1,1,E-banking,0,3,46.50325,1
C006137,Male,51,GR,14,Month-to-month,1,1,1,60.94,859,1,3,E-banking,0,3,61.35714286,0
C006138,Male,81,ES,52,Month-to-month,1,1,0,35.95,1651.77,0,3,Bank transfer,0,2,31.76480769,1
C006139,Female,37,GR,40,Month-to-month,1,0,1,48.68,1973.47,0,1,Cash,1,2,49.33675,1
C006140,Male,21,ES,43,Month-to-month,1,1,1,63.44,2716.74,2,2,Credit card,1,3,63.18,1
C006141,Male,35,FR,58,Two year,1,1,0,39.98,1229.72,0,0,Credit card,0,2,21.20206897,1
C006142,Female,68,GR,3,Month-to-month,0,1,1,37.12,106.94,1,2,Bank transfer,1,2,35.64666667,0
C006143,Female,85,IT,15,One year,0,1,1,40.39,606.2,1,1,Cash,0,2,40.41333333,0
C006144,Female,37,IT,37,One year,1,1,0,13.13,631.09,2,5,Bank transfer,0,2,17.05648649,1
C006145,Male,26,IT,11,One year,1,0,1,26.6,318.24,2,2,Cash,0,2,28.93090909,0
C006146,Male,43,DE,39,One year,1,1,0,35.95,1409.66,0,2,Bank transfer,1,2,36.14512821,1
C006147,Female,42,GR,19,One year,1,1,0,55.93,1093.86,0,0,Credit card,0,2,57.57157895,0
C006148,Male,85,UK,20,Month-to-month,1,1,0,47.26,867.34,3,4,Credit card,0,2,43.367,0
C006149,Female,58,DE,71,Month-to-month,1,1,1,51.16,3644.72,0,1,Cash,0,3,51.33408451,1
C006150,Female,76,GR,56,Two year,0,1,0,21.74,1196.63,0,2,Credit card,0,1,21.36839286,1
C006151,Male,62,DE,4,Two year,1,1,0,42.05,126.09,1,4,Credit card,0,2,31.5225,0
C006152,Female,58,UK,9,Month-to-month,1,1,0,41.15,334.95,2,6,Cash,1,2,37.21666667,0
C006153,Male,55,GR,25,Month-to-month,1,1,1,53.56,1383.03,0,0,Credit card,0,3,55.3212,1
C006155,Female,31,GR,49,Month-to-month,1,1,1,55.53,2732.27,0,1,E-banking,0,3,55.76061224,1
C006156,Male,38,ES,27,Two year,1,1,1,46.06,1272.63,0,0,Bank transfer,0,3,47.13444444,1
C006157,Female,32,UK,28,Month-to-month,0,1,0,37.47,1041.99,0,0,Bank transfer,1,1,37.21392857,1
C006158,Male,20,GR,62,One year,1,1,0,40.75,2567.57,1,5,E-banking,0,2,41.41241935,1
C006159,Male,54,IT,16,Month-to-month,1,1,0,37.84,598.82,1,2,E-banking,1,2,37.42625,0
C006160,Male,63,GR,46,Month-to-month,0,0,0,28.46,1214.81,0,1,Cash,1,0,26.40891304,1
C006161,Female,33,UK,46,Month-to-month,1,1,1,60.11,2813.2,1,3,Credit card,1,3,61.15652174,1
C006162,Male,31,ES,40,Month-to-month,1,1,0,30.59,1134.97,1,2,Credit card,0,2,28.37425,1
C006163,Female,26,FR,34,Month-to-month,1,1,1,35.42,1196.27,2,3,Bank transfer,0,3,35.18441176,1
C006164,Male,24,GR,10,Two year,1,0,1,30.69,1229.72,0,2,Bank transfer,0,2,122.972,0
C006165,Male,31,IT,1,Month-to-month,0,1,0,36.67,0,1,4,Credit card,0,1,0,0
C006166,Female,23,IT,66,Month-to-month,1,1,1,48.98,3228.59,0,0,Bank transfer,0,3,48.9180303,1
C006167,Female,32,UK,17,Month-to-month,0,1,1,40.95,691.19,1,2,Bank transfer,1,2,40.65823529,0
C006168,Female,69,DE,47,One year,1,0,0,23.45,1129.46,1,2,Bank transfer,0,1,24.03106383,1
C006169,Female,51,GR,24,Month-to-month,1,1,0,40.11,977.21,0,0,E-banking,0,2,40.71708333,1
C006170,Female,18,UK,50,Two year,1,1,0,29.98,1458.7,0,0,Credit card,0,2,29.174,1
C006171,Male,37,DE,29,One year,1,1,1,47.17,1348.49,0,2,Credit card,0,3,46.49965517,1
C006172,Male,24,ES,37,Two year,0,1,0,18.55,1303.51,1,2,E-banking,1,1,35.23,1
C006173,Female,24,DE,13,Month-to-month,0,1,0,25.83,280.07,0,1,E-banking,1,1,21.54384615,0
C006175,Male,19,GR,28,Month-to-month,1,1,0,47.1,1363.23,0,0,E-banking,0,2,48.68678571,1
C006176,Male,64,GR,5,One year,1,0,0,25.84,142.53,1,2,Bank transfer,1,1,28.506,0
C006177,Female,31,GR,9,Month-to-month,1,0,0,30.61,288.27,0,1,E-banking,0,1,32.03,0
C006178,Male,48,GR,14,One year,1,1,0,48.03,636.07,0,3,Bank transfer,0,2,45.43357143,0
C006179,Male,67,UK,10,Month-to-month,1,1,0,49.29,434.43,0,2,Credit card,1,2,43.443,0
C006180,Male,78,FR,33,Month-to-month,1,1,0,31.15,1044.94,0,2,Credit card,0,2,31.66484848,1
C006181,Female,58,UK,40,Month-to-month,1,1,0,48.37,1965.04,0,1,Cash,1,2,49.126,1
C006182,Male,31,UK,6,Month-to-month,1,1,0,35.95,270.28,1,2,Bank transfer,0,2,45.04666667,0
C006183,Male,22,ES,17,One year,1,1,0,30.79,546.29,0,2,Credit card,0,2,32.13470588,0
C006184,Female,22,GR,36,Two year,1,0,0,17.66,625.72,1,2,Credit card,0,1,17.38111111,1
C006185,Female,81,GR,70,One year,0,1,0,21.19,1485.2,1,1,Cash,0,1,21.21714286,1
C006186,Male,46,GR,61,Month-to-month,1,1,0,26.3,1582.84,0,0,Cash,1,2,25.94819672,1
C006187,Male,22,ES,49,Month-to-month,1,1,0,37.95,1871.05,1,2,Credit card,0,2,38.18469388,1
C006188,Female,53,GR,69,Month-to-month,1,1,0,29.08,2000.67,1,2,Bank transfer,0,2,28.99521739,1
C006189,Female,36,GR,71,Month-to-month,1,1,1,35.95,3843.47,0,0,Credit card,0,3,54.13338028,1
C006190,Female,81,UK,24,Two year,1,1,0,35.95,722.93,0,0,Cash,0,2,30.12208333,1
C006191,Female,39,IT,37,Month-to-month,0,0,0,23.28,1176.6,0,1,Credit card,1,0,31.8,1
C006192,Female,51,UK,42,Two year,1,0,1,29.92,1271.92,0,0,Cash,0,2,30.28380952,1
C006193,Female,73,FR,19,One year,1,1,0,20.69,372.3,0,0,Credit card,0,2,19.59473684,0
C006194,Female,34,UK,62,One year,1,1,0,39.69,2514.41,0,2,Credit card,0,2,40.555,1
C006195,Male,73,DE,67,Two year,1,1,0,37.45,2551.26,0,1,Cash,0,2,38.07850746,1
C006196,Female,34,ES,30,Month-to-month,0,1,0,34.02,1229.72,1,3,E-banking,1,1,40.99066667,1
C006197,Female,35,FR,38,Month-to-month,0,1,0,35.74,1335.39,0,1,Cash,1,1,35.14184211,1
C006198,Male,62,GR,6,Two year,1,1,0,41.08,253.83,0,1,Bank transfer,0,2,42.305,0
C006199,Female,73,GR,22,One year,1,1,0,23.85,488.43,1,2,Credit card,0,2,22.20136364,0
C006200,Female,67,GR,11,Month-to-month,0,1,1,35.11,398.45,0,0,Bank transfer,0,2,36.22272727,0
C006201,Male,75,DE,72,Month-to-month,1,0,0,38.67,2720.55,0,0,Bank transfer,0,1,37.78541667,1
C006202,Female,35,FR,37,One year,1,1,0,25.03,693.61,1,3,Credit card,0,2,18.74621622,1
C006203,Male,24,GR,8,Month-to-month,1,1,0,38.76,321.15,1,1,Credit card,0,2,40.14375,0
C006204,Male,27,GR,35,Two year,0,0,0,26.16,957.5,1,3,Credit card,0,0,27.35714286,1
C006205,Male,20,FR,37,Month-to-month,1,1,0,33.42,2417.23,0,0,Credit card,0,2,65.33054054,1
C006206,Male,61,DE,72,One year,1,1,1,51.19,3676.13,0,0,Bank transfer,0,3,51.05736111,1
C006207,Female,31,UK,45,One year,1,1,1,30.94,1363.18,0,0,Credit card,1,3,30.29288889,1
C006208,Male,21,FR,33,One year,0,0,0,24.68,799.1,0,1,E-banking,1,0,24.21515152,1
C006209,Male,35,DE,5,Month-to-month,1,1,0,36.95,131.74,1,2,E-banking,1,2,26.348,0
C006210,Female,69,ES,62,Two year,0,1,1,25.27,1554.55,0,3,E-banking,0,2,25.0733871,1
C006211,Male,55,GR,37,One year,1,1,1,41.53,1602.73,0,0,Credit card,0,3,43.31702703,1
C006212,Male,37,GR,17,One year,1,1,0,45.5,777.23,0,1,Cash,0,2,45.71941176,0
C006213,Male,61,DE,22,Month-to-month,1,1,1,47.89,1229.72,1,1,E-banking,0,3,55.89636364,0
C006214,Male,68,DE,32,Month-to-month,1,1,1,25.06,746.23,0,0,Credit card,0,3,23.3196875,1
C006215,Female,36,IT,14,Month-to-month,1,1,0,45.1,673.51,0,0,E-banking,0,2,48.10785714,0
C006216,Male,85,IT,20,Month-to-month,1,1,1,35.64,758.45,0,1,Bank transfer,1,3,37.9225,0
C006217,Female,83,FR,22,One year,1,0,1,37.92,840.72,0,2,Credit card,0,2,38.21454545,0
C006218,Female,30,GR,30,Month-to-month,0,1,1,32.22,984.91,0,1,Bank transfer,0,2,32.83033333,1
C006219,Male,51,IT,54,One year,0,1,0,19.85,1051.8,2,4,Bank transfer,0,1,19.47777778,1
C006220,Male,78,ES,33,Month-to-month,1,1,1,59.1,1941.91,0,1,Cash,0,3,58.84575758,1
C006221,Male,47,GR,5,Month-to-month,0,1,0,26.25,212.05,2,6,Credit card,1,1,42.41,0
C006222,Male,47,ES,18,Two year,0,1,1,41.11,725.92,0,0,Credit card,0,2,40.32888889,0
C006223,Female,68,GR,63,Two year,1,1,0,35.2,2272.79,0,0,Credit card,0,2,36.07603175,1
C006224,Female,65,GR,46,Two year,1,1,0,26.36,1274.24,0,2,Bank transfer,0,2,27.70086957,1
C006225,Female,50,FR,7,Two year,1,1,1,21.82,166.03,1,3,Cash,0,3,23.71857143,0
C006226,Male,36,UK,29,One year,1,1,0,30.42,878.46,0,2,Bank transfer,0,2,30.29172414,1
C006227,Female,74,GR,57,Two year,0,1,1,38.28,2142.43,3,5,Bank transfer,0,2,37.58649123,1
C006228,Male,36,DE,47,One year,1,1,0,24.78,1180.69,1,1,Credit card,0,2,25.12106383,1
C006229,Male,58,IT,9,Two year,1,1,0,33.73,304.02,0,0,Bank transfer,0,2,33.78,0
C006231,Male,69,GR,71,Two year,0,1,0,14.92,1044.7,1,1,E-banking,0,1,14.71408451,1
C006232,Male,21,GR,71,One year,1,1,1,44.75,3185.94,1,4,E-banking,0,3,44.87239437,1
C006233,Female,21,GR,43,Month-to-month,1,1,1,41.77,1810.14,2,3,Credit card,0,3,42.09627907,1
C006234,Female,22,IT,59,Month-to-month,1,1,1,55.35,3264.63,1,2,E-banking,1,3,55.33271186,1
C006235,Male,58,DE,6,Two year,0,1,0,17.89,142.64,2,2,Credit card,1,1,23.77333333,0
C006236,Female,78,DE,53,Month-to-month,0,1,0,25.31,1340.85,0,0,E-banking,0,1,25.2990566,1
C006237,Male,72,DE,64,Two year,1,1,1,47.71,1229.72,0,0,Cash,0,3,19.214375,1
C006239,Male,31,UK,1,Month-to-month,1,0,1,29.78,23.48,1,4,Cash,1,2,23.48,0
C006240,Female,77,ES,70,Month-to-month,0,1,1,47.65,3333.46,0,0,Cash,0,2,47.62085714,1
C006241,Male,42,GR,31,Month-to-month,1,0,1,37.16,1078.32,0,1,E-banking,1,2,34.78451613,1
C006242,Male,61,GR,65,One year,0,1,1,38.97,2548.6,0,0,E-banking,0,2,39.20923077,1
C006243,Female,27,IT,69,One year,1,1,1,43.53,3031.04,1,2,Credit card,0,3,43.92811594,1
C006244,Female,51,IT,19,Month-to-month,0,0,1,29.65,629.32,1,1,E-banking,1,1,33.12210526,0
C006245,Female,61,IT,69,Month-to-month,1,0,0,23.04,1229.72,0,0,Bank transfer,1,1,17.82202899,1
C006246,Male,31,IT,69,Month-to-month,1,0,1,48.59,3349.37,0,2,E-banking,0,2,48.5415942,1
C006247,Male,32,FR,49,Two year,1,1,1,53.16,2618.45,2,3,Credit card,0,3,53.4377551,1
C006248,Female,33,ES,31,Month-to-month,1,1,0,44.92,1390.89,0,2,Credit card,1,2,44.86741935,1
C006249,Male,19,FR,60,Month-to-month,1,0,0,19.7,1159.72,0,1,Credit card,0,1,19.32866667,1
C006250,Female,47,UK,71,Month-to-month,1,1,0,42.73,2989.47,0,2,E-banking,0,2,42.10521127,1
C006251,Female,47,GR,55,Two year,1,1,0,42.53,2341.52,0,2,Cash,0,2,42.57309091,1
C006252,Male,48,GR,38,Month-to-month,1,1,1,47.6,1845.57,0,0,Credit card,0,3,48.56763158,1
C006253,Male,37,IT,33,Month-to-month,1,1,0,39.61,1307.25,0,0,Credit card,0,2,39.61363636,1
C006254,Female,51,GR,6,One year,1,1,1,44.94,267.77,0,1,Credit card,0,3,44.62833333,0
C006255,Female,52,FR,13,Two year,0,1,1,22.37,302.42,0,3,Credit card,0,2,23.26307692,0
C006256,Female,40,GR,20,One year,1,0,1,41.6,854.52,0,2,E-banking,0,2,42.726,0
C006257,Female,78,GR,37,Month-to-month,1,1,0,55.39,2059.27,1,1,Bank transfer,0,2,55.65594595,1
C006258,Male,72,GR,45,Month-to-month,0,1,0,25.36,1104.14,0,0,Credit card,0,1,24.53644444,1
C006259,Female,84,GR,59,Two year,1,1,0,34.63,2056.8,0,1,Credit card,0,2,34.86101695,1
C006260,Female,25,GR,52,Month-to-month,1,1,0,38.38,1976.81,0,0,Cash,1,2,38.01557692,1
C006261,Female,57,GR,18,Month-to-month,1,1,0,50.71,891.14,1,3,Bank transfer,1,2,49.50777778,0
C006262,Male,76,FR,25,Month-to-month,1,1,0,39.42,953.05,1,3,Cash,1,2,38.122,1
C006263,Male,49,GR,1,Two year,1,1,0,26.01,23.41,1,1,Cash,1,2,23.41,0
C006264,Female,24,GR,41,One year,0,1,0,34.33,1391.31,1,1,E-banking,0,1,33.93439024,1
C006265,Male,19,GR,18,One year,1,0,0,28.35,501.56,1,3,Cash,0,1,27.86444444,0
C006266,Male,23,ES,1,Month-to-month,0,1,1,42.62,12.69,1,4,Cash,1,2,12.69,0
C006267,Male,53,UK,39,One year,0,0,1,35.95,898.06,0,0,Bank transfer,1,1,23.02717949,1
C006268,Female,49,UK,37,Month-to-month,1,1,1,66.91,2062.4,2,3,Credit card,0,3,55.74054054,1
C006269,Female,62,GR,71,Month-to-month,1,1,1,45.9,3237.15,0,1,Credit card,0,3,45.59366197,1
C006270,Male,59,GR,38,Two year,1,1,0,31.05,1129.11,2,6,E-banking,0,2,29.71342105,1
C006271,Female,70,ES,8,Month-to-month,1,1,1,27.44,270,0,0,E-banking,0,3,33.75,0
C006272,Female,26,FR,34,Month-to-month,1,0,0,35.88,1173.43,0,1,Bank transfer,1,1,34.51264706,1
C006273,Male,66,GR,27,Two year,0,1,0,16.65,458.22,0,2,E-banking,1,1,16.97111111,1
C006274,Male,19,DE,41,Month-to-month,1,1,0,38.73,1607.71,1,1,Credit card,1,2,39.21243902,1
C006275,Female,84,GR,7,One year,1,1,0,46.26,312.2,0,1,Credit card,0,2,44.6,0
C006276,Male,28,GR,32,One year,1,1,0,30.9,1001.33,0,1,Credit card,0,2,31.2915625,1
C006277,Female,67,ES,16,Two year,0,0,1,22.6,376.39,0,0,E-banking,0,1,23.524375,0
C006278,Female,52,UK,2,Two year,1,1,0,24.31,73.84,2,2,Credit card,1,2,36.92,0
C006279,Male,32,GR,43,One year,1,1,0,44.98,1952.44,0,0,Credit card,0,2,45.4055814,1
C006280,Female,48,GR,31,Month-to-month,0,1,1,40.71,1252.66,0,1,Credit card,1,2,40.4083871,1
C006282,Male,45,FR,33,Two year,1,1,0,32.85,1145.53,1,5,Bank transfer,0,2,34.7130303,1
C006283,Male,42,FR,17,Month-to-month,1,1,1,51.92,915.46,0,0,Bank transfer,0,3,53.85058824,0
C006284,Male,42,DE,54,One year,1,1,1,36.64,1957.39,0,2,Credit card,1,3,36.24796296,1
C006285,Female,18,UK,54,Month-to-month,1,1,0,34.12,1852.45,0,0,Bank transfer,1,2,34.30462963,1
C006286,Male,76,GR,51,Month-to-month,1,1,0,42.79,2194.13,0,1,Credit card,0,2,43.02215686,1
C006287,Male,59,GR,52,Month-to-month,1,0,1,44.7,2324,2,3,Cash,0,2,44.69230769,1
C006288,Male,51,DE,7,Month-to-month,0,1,1,42.03,346.93,1,1,E-banking,0,2,49.56142857,0
C006289,Male,83,UK,54,Two year,1,0,1,41.92,1229.72,0,2,E-banking,0,2,22.77259259,1
C006290,Female,35,GR,11,Two year,0,0,0,35.95,276.61,0,1,Bank transfer,0,0,25.14636364,0
C006291,Female,22,FR,62,Month-to-month,1,1,1,53.07,3315.01,0,0,Bank transfer,0,3,53.46790323,1
C006292,Male,37,GR,30,One year,1,1,0,42.36,1242.47,0,0,Bank transfer,0,2,41.41566667,1
C006293,Female,51,GR,57,One year,1,1,0,39.66,2244.83,0,0,Credit card,0,2,39.38298246,1
C006294,Male,79,GR,46,Two year,1,1,1,32.64,1545.54,2,5,Bank transfer,0,3,33.59869565,1
C006295,Male,49,DE,70,Two year,1,1,1,36.8,1229.72,1,2,E-banking,0,3,17.56742857,1
C006296,Female,75,GR,66,Month-to-month,1,1,0,34.09,2225.85,0,0,Bank transfer,0,2,33.725,1
C006297,Female,67,GR,55,Month-to-month,0,1,1,35.95,2203.75,0,1,E-banking,0,2,40.06818182,1
C006298,Male,55,DE,58,One year,0,1,0,35.21,2046.48,0,3,Bank transfer,0,1,35.28413793,1
C006299,Male,72,DE,10,Two year,1,0,0,11.44,154.53,1,2,Bank transfer,0,1,15.453,0
C006300,Female,45,UK,4,One year,0,1,0,21.66,119.26,1,2,Credit card,1,1,29.815,0
C006301,Male,39,GR,62,Two year,1,1,1,37.92,2357.39,0,2,E-banking,0,3,38.02241935,1
C006302,Female,60,UK,43,Two year,1,1,1,53.54,2351.75,1,2,Credit card,0,3,54.69186047,1
C006303,Male,53,DE,42,One year,0,1,0,23.45,1023.31,1,3,Cash,0,1,24.36452381,1
C006304,Male,69,GR,24,Two year,1,0,0,18.98,466.14,0,0,Credit card,0,1,19.4225,1
C006305,Female,51,FR,5,Month-to-month,1,1,0,41.67,182.94,2,2,Credit card,1,2,36.588,0
C006306,Female,45,UK,68,Month-to-month,1,0,1,49.82,3441.82,0,1,Bank transfer,0,2,50.615,1
C006308,Female,53,IT,59,Month-to-month,1,1,0,15.25,863.19,1,3,Credit card,1,2,14.63033898,1
C006309,Female,26,FR,65,Month-to-month,1,1,1,42.07,2716.4,0,0,Credit card,0,3,41.79076923,1
C006310,Female,38,IT,63,One year,0,1,0,36.45,2256.08,0,1,E-banking,0,1,35.81079365,1
C006311,Female,81,ES,67,Month-to-month,1,0,1,52.49,3484.4,0,1,Bank transfer,1,2,52.00597015,1
C006312,Male,78,GR,49,Two year,1,1,1,36.61,1831.89,0,3,Credit card,0,3,37.3855102,1
C006313,Male,57,GR,32,Two year,0,0,0,27.16,871.86,1,1,Bank transfer,1,0,27.245625,1
C006315,Female,21,IT,58,Month-to-month,1,1,0,20.91,1235.3,0,2,Credit card,0,2,21.29827586,1
C006316,Female,48,UK,52,One year,0,1,0,28.55,1509.95,1,2,E-banking,0,1,29.0375,1
C006317,Female,44,FR,23,Month-to-month,0,1,1,50.78,1208.04,0,0,Credit card,1,2,52.52347826,0
C006318,Male,75,GR,30,Month-to-month,1,1,1,41.76,1271.24,0,1,Bank transfer,0,3,42.37466667,1
C006319,Female,42,DE,70,One year,0,0,1,27.78,1963.57,1,1,Cash,1,1,28.051,1
C006321,Male,25,ES,30,Month-to-month,1,1,1,55.72,1674.61,1,1,Cash,0,3,55.82033333,1
C006323,Male,32,ES,48,One year,1,1,0,46.06,2140.64,1,3,E-banking,0,2,44.59666667,1
C006324,Male,24,DE,32,Month-to-month,1,1,0,51.06,1644.54,0,1,Credit card,1,2,51.391875,1
C006325,Female,32,UK,70,One year,1,1,1,48.91,3372.11,0,1,Credit card,0,3,48.173,1
C006327,Female,56,UK,68,Month-to-month,1,1,0,42.82,2900.27,0,2,E-banking,1,2,42.65102941,1
C006328,Male,23,GR,32,Two year,1,0,0,13.12,408.93,0,0,E-banking,1,1,12.7790625,1
C006329,Male,74,DE,59,Two year,1,1,0,29.21,1708.18,0,1,E-banking,0,2,28.95220339,1
C006330,Male,36,DE,35,Month-to-month,1,1,0,51.29,1776.86,0,0,Credit card,0,2,50.76742857,1
C006331,Female,80,GR,16,Two year,1,1,0,33.52,529.39,1,1,Credit card,0,2,33.086875,0
C006332,Female,48,ES,52,Month-to-month,1,1,0,30.67,1622.6,0,3,Credit card,0,2,31.20384615,1
C006333,Female,27,GR,66,Month-to-month,1,1,1,46.33,3025.19,1,4,Credit card,0,3,45.83621212,1
C006334,Female,84,DE,6,Month-to-month,1,1,1,41.45,249.02,1,3,E-banking,0,3,41.50333333,0
C006335,Male,79,FR,14,Month-to-month,1,1,1,32.28,515.19,0,1,Cash,1,3,36.79928571,0
C006336,Male,20,DE,29,Month-to-month,1,1,0,48.42,1383.99,0,1,Credit card,0,2,47.7237931,1
C006337,Male,35,FR,26,Two year,1,1,0,46.4,1205.84,0,1,Cash,0,2,46.37846154,1
C006338,Male,42,GR,18,Month-to-month,0,1,1,46.08,854.61,1,2,Credit card,0,2,47.47833333,0
C006339,Female,37,IT,4,Month-to-month,1,1,0,23.87,161.02,1,2,Cash,1,2,40.255,0
C006340,Female,75,GR,57,One year,1,1,0,39.47,2296.33,0,0,Cash,0,2,40.28649123,1
C006341,Female,67,GR,53,Month-to-month,1,1,0,29.7,1569.98,0,3,Bank transfer,0,2,29.62226415,1
C006342,Male,27,FR,25,One year,1,1,0,43.38,1096.39,0,1,Credit card,0,2,43.8556,1
C006343,Male,38,ES,47,Month-to-month,1,1,0,40.12,1879.3,1,2,Cash,0,2,39.98510638,1
C006344,Female,46,GR,52,Month-to-month,1,1,0,32.16,1705.17,0,1,Credit card,1,2,32.79173077,1
C006345,Female,27,IT,34,One year,1,1,1,46.76,1586.17,1,1,Credit card,0,3,46.65205882,1
C006346,Male,30,DE,16,Month-to-month,1,1,1,51.94,882.08,2,4,E-banking,1,3,55.13,0
C006347,Female,64,IT,36,Month-to-month,1,1,0,40.58,1402.95,0,2,Credit card,0,2,38.97083333,1
